"Product Number",MPN,Series,Manufacturer,"Product Type","Terminal Type","Contactor Amperage","Control Voltage","Control Frequency","Auxiliary Contacts","Main Poles",Options
100-C-23-Z,100-C23Z*10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,-,-
100-C-23-Z,100-C23Z*400,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,-,-
100-C-23-Z-2410,100-C23Z2410,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,-,-
100-C-23-ZA-01,100-C23ZA01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 1 N.C.",3
100-C-23-ZA-10,100-C23ZA10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"1 N.O. 0 N.C.",3
100-C-23-ZA-300,100-C23ZA300,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-C-23-ZA-400,100-C23ZA400,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-C-23-ZB-10,100-C23ZB10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"1 N.O. 0 N.C.",3
100-C-23-ZD-01,100-C23ZD01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 1 N.C.",3
100-C-23-ZD-10,100-C23ZD10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"1 N.O. 0 N.C.",3
100-C-23-ZD-200,100-C23ZD200,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-C-23-ZD-400,100-C23ZD400,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-C-23-ZE-10,100-C23ZE10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"1 N.O. 0 N.C.",3
100-C-23-ZF-10,100-C23ZF10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"1 N.O. 0 N.C.",3
100-C-23-ZF-200,100-C23ZF200,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-C-23-ZF-400,100-C23ZF400,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-C-23-ZG-01,100-C23ZG01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 1 N.C.",3
100-C-23-ZG-10,100-C23ZG10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"1 N.O. 0 N.C.",3
100-C-23-ZG-200,100-C23ZG200,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-C-23-ZG-400,100-C23ZG400,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-C-23-ZJ-01,100-C23ZJ01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 1 N.C.",3
100-C-23-ZJ-10,100-C23ZJ10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"1 N.O. 0 N.C.",3
100-C-23-ZJ-10,100-C23ZJ10-C,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"1 N.O. 0 N.C.",3
100-C-23-ZJ-10-X,100-C23ZJ10X3,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"1 N.O. 0 N.C.",3
100-C-23-ZJ-200,100-C23ZJ200,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-C-23-ZJ-300,100-C23ZJ300,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-C-23-ZJ-400,100-C23ZJ400,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-C-23-ZP-01,100-C23ZP01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 1 N.C.",3
100-C-23-ZP-10,100-C23ZP10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"1 N.O. 0 N.C.",3
100-C-23-ZP-200,100-C23ZP200,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-C-23-ZP-400,100-C23ZP400,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-C-23-ZQ-01,100-C23ZQ01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 1 N.C.",3
100-C-23-ZQ-10,100-C23ZQ10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"1 N.O. 0 N.C.",3
100-C-23-ZQ-200,100-C23ZQ200,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-C-23-ZQ-300,100-C23ZQ300,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-C-23-ZQ-400,100-C23ZQ400,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-C-23-ZR-400,100-C23ZR400,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-C-23-ZS-01,100-C23ZS01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 1 N.C.",3
100-C-23-ZS-10,100-C23ZS10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"1 N.O. 0 N.C.",3
100-C-23-ZS-200,100-C23ZS200,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-C-23-ZS-300,100-C23ZS300,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-C-23-ZS-400,100-C23ZS400,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-C-23-ZT-01,100-C23ZT01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 1 N.C.",3
100-C-23-ZT-10,100-C23ZT10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"1 N.O. 0 N.C.",3
100-C-23-ZT-200,100-C23ZT200,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-C-23-ZT-400,100-C23ZT400,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-C-23-ZW-01,100-C23ZW01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 1 N.C.",3
100-C-23-ZW-10,100-C23ZW10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"1 N.O. 0 N.C.",3
100-C-23-ZW-200,100-C23ZW200,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-C-23-ZW-300,100-C23ZW300,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-C-23-ZW-400,100-C23ZW400,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-C-23-ZY-10,100-C23ZY10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"1 N.O. 0 N.C.",3
100-C-23-ZY-200,100-C23ZY200,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-C-23-ZY-300,100-C23ZY300,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-C-23-ZY-400,100-C23ZY400,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,23A,-,-,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-C-30,100-C30-C00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,-,-,-,-
100-C-30-A-00,100-C30A00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"240V 60Hz",60Hz,"0 N.O. 0 N.C.",3
100-C-30-A-00-M,100-C30A00M,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"240V 60Hz",60Hz,"0 N.O. 0 N.C.",3
100-C-30-A-01,100-C30A01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"240V 60Hz",60Hz,"0 N.O. 1 N.C.",3
100-C-30-A-10,100-C30A10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"240V 60Hz",60Hz,"1 N.O. 0 N.C.",3
100-C-30-B-00,100-C30B00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"440V 50Hz, 480V 60Hz","50, 60Hz","0 N.O. 0 N.C.",3
100-C-30-B-01,100-C30B01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"440V 50Hz, 480V 60Hz","50, 60Hz","0 N.O. 1 N.C.",3
100-C-30-B-10,100-C30B10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"440V 50Hz, 480V 60Hz","50, 60Hz","1 N.O. 0 N.C.",3
100-C-30-C-00,100-C30C00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"550V 50Hz, 600V 60Hz","50, 60Hz","0 N.O. 0 N.C.",3
100-C-30-C-01,100-C30C01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"550V 50Hz, 600V 60Hz","50, 60Hz","0 N.O. 1 N.C.",3
100-C-30-C-10,100-C30C10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"550V 50Hz, 600V 60Hz","50, 60Hz","1 N.O. 0 N.C.",3
100-C-30-D-00,100-C30D00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"110V AC 50Hz, 120V AC 60Hz","50, 60Hz","0 N.O. 0 N.C.",3
100-C-30-D-01,100-C30D01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"110V AC 50Hz, 120V AC 60Hz","50, 60Hz","0 N.O. 1 N.C.",3
100-C-30-D-10,100-C30D10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"110V AC 50Hz, 120V AC 60Hz","50, 60Hz","1 N.O. 0 N.C.",3
100-C-30-D-11,100-C30D11,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"110V AC 50Hz, 120V AC 60Hz","50, 60Hz","1 N.O. 1 N.C.",3
100-C-30-DJ-00,100-C30DJ00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"24V DC",-,"0 N.O. 0 N.C.",3
100-C-30-DJ-01,100-C30DJ01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"24V DC",-,"0 N.O. 1 N.C.",3
100-C-30-DJ-10,100-C30DJ10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"24V DC",-,"1 N.O. 0 N.C.",3
100-C-30-E-00,100-C30E00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"380V 60Hz",60Hz,"0 N.O. 0 N.C.",3
100-C-30-EA-00,100-C30EA00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"220-250V DC",-,"0 N.O. 0 N.C.",3
100-C-30-EA-01,100-C30EA01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"220-250V DC",-,"0 N.O. 1 N.C.",3
100-C-30-EA-10,100-C30EA10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"220-250V DC",-,"1 N.O. 0 N.C.",3
100-C-30-ED-00,100-C30ED00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"110-125V DC",-,"0 N.O. 0 N.C.",3
100-C-30-ED-01,100-C30ED01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"110-125V DC",-,"0 N.O. 1 N.C.",3
100-C-30-ED-10,100-C30ED10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"110-125V DC",-,"1 N.O. 0 N.C.",3
100-C-30-EJ-00,100-C30EJ00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"24V DC",-,"0 N.O. 0 N.C.",3
100-C-30-EJ-01,100-C30EJ01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"24V DC",-,"0 N.O. 1 N.C.",3
100-C-30-EJ-10,100-C30EJ10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"24V DC",-,"1 N.O. 0 N.C.",3
100-C-30-EQ-00,100-C30EQ00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"12V DC",-,"0 N.O. 0 N.C.",3
100-C-30-EQ-01,100-C30EQ01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"12V DC",-,"0 N.O. 1 N.C.",3
100-C-30-EY-00,100-C30EY00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"48-72V DC",-,"0 N.O. 0 N.C.",3
100-C-30-EY-01,100-C30EY01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"48-72V DC",-,"0 N.O. 1 N.C.",3
100-C-30-EY-10,100-C30EY10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"48-72V DC",-,"1 N.O. 0 N.C.",3
100-C-30-F-00,100-C30F00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"220-230V AC 50Hz",50Hz,"0 N.O. 0 N.C.",3
100-C-30-F-01,100-C30F01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"220-230V AC 50Hz",50Hz,"0 N.O. 1 N.C.",3
100-C-30-F-10,100-C30F10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"220-230V AC 50Hz",50Hz,"1 N.O. 0 N.C.",3
100-C-30-G-00,100-C30G00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"400-415V 50Hz",50Hz,"0 N.O. 0 N.C.",3
100-C-30-G-01,100-C30G01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"400-415V 50Hz",50Hz,"0 N.O. 1 N.C.",3
100-C-30-G-10,100-C30G10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"400-415V 50Hz",50Hz,"1 N.O. 0 N.C.",3
100-C-30-H-00,100-C30H00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"208V AC 60Hz",60Hz,"0 N.O. 0 N.C.",3
100-C-30-H-01,100-C30H01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"208V AC 60Hz",60Hz,"0 N.O. 1 N.C.",3
100-C-30-H-10,100-C30H10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"208V AC 60Hz",60Hz,"1 N.O. 0 N.C.",3
100-C-30-I-10,100-C30I10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"347V 60Hz",60Hz,"1 N.O. 0 N.C.",3
100-C-30-J-00,100-C30J00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"24V AC 60Hz",60Hz,"0 N.O. 0 N.C.",3
100-C-30-J-01,100-C30J01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"24V AC 60Hz",60Hz,"0 N.O. 1 N.C.",3
100-C-30-J-10,100-C30J10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"24V AC 60Hz",60Hz,"1 N.O. 0 N.C.",3
100-C-30-K-00,100-C30K00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"24V AC 50Hz",50Hz,"0 N.O. 0 N.C.",3
100-C-30-K-01,100-C30K01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"24V AC 50Hz",50Hz,"0 N.O. 1 N.C.",3
100-C-30-K-10,100-C30K10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"24V AC 50Hz",50Hz,"1 N.O. 0 N.C.",3
100-C-30-KA-00,100-C30KA00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"240V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.",3
100-C-30-KA-01,100-C30KA01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"240V 50/60Hz",50/60Hz,"0 N.O. 1 N.C.",3
100-C-30-KA-10,100-C30KA10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"240V 50/60Hz",50/60Hz,"1 N.O. 0 N.C.",3
100-C-30-KB-00,100-C30KB00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"440V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.",3
100-C-30-KB-01,100-C30KB01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"440V 50/60Hz",50/60Hz,"0 N.O. 1 N.C.",3
100-C-30-KB-10,100-C30KB10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"440V 50/60Hz",50/60Hz,"1 N.O. 0 N.C.",3
100-C-30-KD-00,100-C30KD00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"110V AC 50/60Hz",50/60Hz,"0 N.O. 0 N.C.",3
100-C-30-KD-00-M,100-C30KD00M,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"110V AC 50/60Hz",50/60Hz,"0 N.O. 0 N.C.",3
100-C-30-KD-01,100-C30KD01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"110V AC 50/60Hz",50/60Hz,"0 N.O. 1 N.C.",3
100-C-30-KD-10,100-C30KD10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"110V AC 50/60Hz",50/60Hz,"1 N.O. 0 N.C.",3
100-C-30-KF-00,100-C30KF00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"230V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.",3
100-C-30-KF-00-M,100-C30KF00M,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"230V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.",3
100-C-30-KF-01,100-C30KF01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"230V 50/60Hz",50/60Hz,"0 N.O. 1 N.C.",3
100-C-30-KF-10,100-C30KF10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"230V 50/60Hz",50/60Hz,"1 N.O. 0 N.C.",3
100-C-30-KF-11,100-C30KF11,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"230V 50/60Hz",50/60Hz,"1 N.O. 1 N.C.",3
100-C-30-KF-22,100-C30KF22,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"230V 50/60Hz",50/60Hz,"2 N.O. 2 N.C.",3
100-C-30-KG-00,100-C30KG00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"200V AC 50Hz, 200-220V AC 60Hz","50, 60Hz","0 N.O. 0 N.C.",3
100-C-30-KG-01,100-C30KG01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"200V AC 50Hz, 200-220V AC 60Hz","50, 60Hz","0 N.O. 1 N.C.",3
100-C-30-KG-10,100-C30KG10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"200V AC 50Hz, 200-220V AC 60Hz","50, 60Hz","1 N.O. 0 N.C.",3
100-C-30-KJ-00,100-C30KJ00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"24V AC 50/60Hz",50/60Hz,"0 N.O. 0 N.C.",3
100-C-30-KJ-00,100-C30KJ00-X50,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"24V AC 50/60Hz",50/60Hz,"0 N.O. 0 N.C.",3
100-C-30-KJ-00-M,100-C30KJ00M,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"24V AC 50/60Hz",50/60Hz,"0 N.O. 0 N.C.",3
100-C-30-KJ-01,100-C30KJ01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"24V AC 50/60Hz",50/60Hz,"0 N.O. 1 N.C.",3
100-C-30-KJ-10,100-C30KJ10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"24V AC 50/60Hz",50/60Hz,"1 N.O. 0 N.C.",3
100-C-30-KJ-11,100-C30KJ11,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"24V AC 50/60Hz",50/60Hz,"1 N.O. 1 N.C.",3
100-C-30-KL-00,100-C30KL00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"200-230V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.",3
100-C-30-KL-01,100-C30KL01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"200-230V 50/60Hz",50/60Hz,"0 N.O. 1 N.C.",3
100-C-30-KL-10,100-C30KL10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"200-230V 50/60Hz",50/60Hz,"1 N.O. 0 N.C.",3
100-C-30-KM-A,100-C30KMA00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,-,-,-,-
100-C-30-KN-00,100-C30KN00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"400V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.",3
100-C-30-KN-01,100-C30KN01,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"400V 50/60Hz",50/60Hz,"0 N.O. 1 N.C.",3
100-C-30-KN-10,100-C30KN10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"400V 50/60Hz",50/60Hz,"1 N.O. 0 N.C.",3
100-C-30-KP-00,100-C30KP00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"100V AC 50Hz, 100-110V AC 60Hz","50, 60Hz","0 N.O. 0 N.C.",3
100-C-30-KP-10,100-C30KP10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"100V AC 50Hz, 100-110V AC 60Hz","50, 60Hz","1 N.O. 0 N.C.",3
100-C-30-KY-00,100-C30KY00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"48V AC 50/60Hz",50/60Hz,"0 N.O. 0 N.C.",3
100-C-30-KY-10,100-C30KY10,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"48V AC 50/60Hz",50/60Hz,"1 N.O. 0 N.C.",3
100-C-30-L-00,100-C30L00,"MCS-C Non-Reversing Contactor","Allen Bradley","Compact Frame IEC Contactor",Standard,30A,"200-220V AC 50Hz, 208-240V AC 60Hz","50, 60Hz","0 N.O. 0 N.C.",3
